ruc,razon_social,nombre_comercial,anio,gore,fecha_inscripcion,fecha_inicio_actividades,anio_inicio_actividades,antiguedad_empresa,inicio_posterior_contratacion,primer_anio_contratacion,experiencia_contratacion,n_contratos,n_gores_anio,cmc,n_contratos_cmc_evaluables,n_supera_cmc,prop_supera_cmc,tipo_contribuyente,estado,condicion,fecha_baja,domicilio,actividad_principal,cantidad_rubros,actividades_economicas,sanciones_tcp_acum,penalidades_acum,inhabilitacion_judicial,inhabilitacion_administrativa,fecha_consulta_sunat,sunat_ok,tiene_info_sunat,tiene_info_proveedores_estado,puntaje_inco,rango_inco
20603554257,RODRIGUEZ M. CONSTRUCCION AND SERVICES EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,SERVICES MANUEL,2024,JUNIN,03/09/2018,03/09/2018,2018.0,6.0,0,2024,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,PROV. CONST. DEL CALLAO/PROV. CONST. DEL CALLAO/CALLAO,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,"Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 23:19,1,1,1,71.6,Alto
20604863806,JOHAN CONSTRUCTORA Y CONTRATISTAS S.A.C.,-,2024,JUNIN,14/06/2019,14/06/2019,2019.0,5.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,CUSCO/LA CONVENCION/UNION ASHANINKA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 9311 - GESTIÓN DE INSTALACIONES DEPORTIVAS | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:22,1,1,1,71.6,Alto
20605423877,CORPORACION G & H INGENIERIA Y CONSTRUCCION S.R.L.,-,2024,JUNIN,23/10/2019,01/11/2019,2019.0,5.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/CHILCA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 9609 - OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P.,0,0,0,0,23/09/2026 23:23,1,1,1,71.6,Alto
20605623612,SERVICIOS MULTIPLES P & C E.I.R.L.,-,2024,JUNIN,09/12/2019,09/12/2019,2019.0,5.0,0,2024,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,JUNIN/CHANCHAMAYO/PERENE,Principal - 4620 - VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS,3.0,"Principal - 4620 - VENTA AL POR MAYOR DE MATERIAS PRIMAS AGROPECUARIAS Y ANIMALES VIVOS | Secundaria 1 - 7490 - OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P. | Secundaria 2 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL",0,0,0,0,23/09/2026 23:23,1,1,1,71.6,Alto
20606460199,J & G CONSTRUCTORES S.A.C.,-,2024,JUNIN,04/09/2020,01/01/2021,2021.0,3.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/EL TAMBO,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,"Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 1610 - ASERRADO Y ACEPILLADURA DE MADERA",0,0,0,0,23/09/2026 23:24,1,1,1,71.6,Alto
20607687898,CONSTRUCTION JMC E.I.R.L.,-,2024,JUNIN,22/03/2021,08/04/2021,2021.0,3.0,0,2024,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,HUANCAVELICA/HUANCAVELICA/HUANCAVELICA,Principal - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES,3.0,"Principal - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES | Secundaria 1 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 23:26,1,1,1,71.6,Alto
20607804134,"""SAN PABLO COMPANY S.A.C.""",-,2024,JUNIN,14/04/2021,14/04/2021,2021.0,3.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,BAJA PROV. POR OFICIO,NO HABIDO,31/07/2026,JUNIN/HUANCAYO/EL TAMBO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7500 - ACTIVIDADES VETERINARIAS,0,0,0,0,23/09/2026 23:26,1,1,1,71.6,Alto
20608429191,LEVON SOUTH AMERICA S.A. SUCURSAL DEL PERU,-,2024,JUNIN,02/09/2021,15/09/2021,2021.0,3.0,0,2024,0,1,1,284997360.42,1,0.0,0.0,SUCURSALES O AG. DE EMP. EXTRANJ.,ACTIVO,HABIDO,,PUNO/SAN ROMAN/JULIACA,Principal - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO,2.0,Principal - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,1,0,0,0,23/09/2026 23:27,1,1,1,71.6,Alto
20608699181,GD CONTADORES & INGENIEROS EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,GESTIÓN Y DESARROLLO PERU,2024,JUNIN,05/11/2021,11/11/2021,2021.0,3.0,0,2024,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,JUNIN/CHANCHAMAYO/PERENE,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:27,1,1,1,71.6,Alto
20608817141,TRATOM INGENIERIA Y CONSTRUCCION S.A.C.,-,2024,JUNIN,02/12/2021,10/12/2021,2021.0,3.0,0,2023,1,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/HUANCAYO,"Principal - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",3.0,"Principal - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 1 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA",0,0,0,0,23/09/2026 23:27,1,1,1,71.6,Alto
20609212129,KEMBRA SOCIEDAD ANÓNIMA CERRADA,KEMBRA SAC,2024,JUNIN,12/03/2022,01/04/2022,2022.0,2.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/LA VICTORIA,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",3.0,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA",0,0,0,0,23/09/2026 23:28,1,1,1,71.6,Alto
20609958023,GSM GRUPO CONSTRUCTOR S.A.C.,GSM GRUPO CONSTRUCTOR,2024,JUNIN,08/09/2022,13/09/2022,2022.0,2.0,0,2024,0,1,1,300000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/VILLA MARIA DEL TRIUNFO,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,"Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 23:28,1,1,1,71.6,Alto
20610065571,HOMKAR GROUP INMOBILIARIO EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,HOMKAR GROUP IMOBILIARIO EIRL,2024,JUNIN,01/10/2022,03/10/2022,2022.0,2.0,0,2024,0,1,1,73622.04,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/MAGDALENA DEL MAR,Principal - 3900 - ACTIVIDADES DE DESCONTAMINACIÓN Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS,3.0,Principal - 3900 - ACTIVIDADES DE DESCONTAMINACIÓN Y OTROS SERVICIOS DE GESTIÓN DE DESECHOS | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,0,0,0,0,23/09/2026 23:28,1,1,1,71.6,Alto
20610305670,CONTRATISTAS GENERALES LOS WAUKIS S.A.C.,CONTRATISTAS GENERALES LOS WAU,2024,JUNIN,29/11/2022,01/12/2022,2022.0,2.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,HUANCAVELICA/TAYACAJA/TINTAY PUNCU,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",3.0,"Principal - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4641 - VENTA AL POR MAYOR DE PRODUCTOS TEXTILES, PRENDAS DE VESTIR Y CALZADO",0,0,0,0,23/09/2026 23:28,1,1,1,71.6,Alto
20610414878,PERLA NEGRA UNLIMITED S.A.C.,-,2024,JUNIN,29/12/2022,05/01/2023,2023.0,1.0,0,2024,0,1,1,480602.07,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/HUANCAYO,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES,0,0,0,0,23/09/2026 23:29,1,1,1,71.6,Alto
20610515887,CUYACU INGENIERIA Y CONSTRUCCION E.I.R.L,-,2024,JUNIN,25/01/2023,14/02/2023,2023.0,1.0,0,2023,1,1,1,450483.73,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,ICA/ICA/ICA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4661 - VENTA AL POR MAYOR DE COMBUSTIBLES SÓLIDOS, LÍQUIDOS Y GASEOSOS Y PRODUCTOS CONEXOS | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA",0,0,0,0,23/09/2026 23:29,1,1,1,71.6,Alto
20610907076,CORPORACION E & M INGENIERIA CONSULTORIA CONSTRUCCION SOCIEDAD ANONIMA CERRADA,-,2024,JUNIN,24/04/2023,01/06/2023,2023.0,1.0,0,2024,0,1,1,452838.45,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/EL TAMBO,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,"Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 4922 - OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 23:29,1,1,1,71.6,Alto
20611005734,ZAALMER INGENIEROS Y CONSULTORES SOCIEDAD ANONIMA CERRADA,-,2024,JUNIN,17/05/2023,22/05/2023,2023.0,1.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/EL TAMBO,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 8299 - OTRAS ACTIVIDADES DE SERVICIOS DE APOYO A LAS EMPRESAS N.C.P. | Secundaria 2 - 4520 - MANTENIMIENTO Y REPARACIÓN DE VEHÍCULOS AUTOMOTORES,0,0,0,0,23/09/2026 23:29,1,1,1,71.6,Alto
20611286962,CONSULTORES Y CONTRATISTAS DIEGO LEON SOCIEDAD ANONIMA CERRADA,-,2024,JUNIN,14/07/2023,14/07/2023,2023.0,1.0,0,2024,0,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,JUNIN/HUANCAYO/EL TAMBO,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,"Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 23:29,1,1,1,71.6,Alto
20611396652,CONSTRUCTORA GREEN FOREST S.A.C.,-,2024,JUNIN,09/08/2023,11/08/2023,2023.0,1.0,0,2024,0,1,1,8500174060.0,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/LOS OLIVOS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,2.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7020 - ACTIVIDADES DE CONSULTORÍA DE GESTIÓN,0,0,0,0,23/09/2026 23:30,1,1,1,71.6,Alto
10103154931,FLORES RAZURI MARCO ANTONIO,-,2024,LA LIBERTAD,29/06/1993,01/03/1993,1993.0,31.0,0,2008,16,1,1,450000.0,1,1.0,1.0,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LIMA/LIMA/SAN BORJA,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 22:05,1,1,1,60.8,Alto
10167869667,COBEÑAS BALLES MARIO JAVIER,-,2024,LA LIBERTAD,27/09/2005,01/09/2005,2005.0,19.0,0,2024,0,2,1,,0,,,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,AMAZONAS/CONDORCANQUI/NIEVA,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 6810 - ACTIVIDADES INMOBILIARIAS REALIZADAS CON BIENES PROPIOS O ARRENDADOS | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 22:06,1,1,1,60.8,Alto
10179063455,SANCHEZ ARTEAGA LUIS OMAR,-,2024,LA LIBERTAD,23/08/1993,01/08/1993,1993.0,31.0,0,2009,15,2,1,,0,,,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LA LIBERTAD/TRUJILLO/TRUJILLO,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,2.0,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2,0,0,0,23/09/2026 22:06,1,1,1,60.8,Alto
10267064780,AMAYO LOBATO RAUL MILTHON,-,2024,LA LIBERTAD,25/07/1995,06/07/1995,1995.0,29.0,0,2018,6,2,1,,0,,,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LA LIBERTAD/TRUJILLO/TRUJILLO,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO | Secundaria 2 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,0,0,0,0,23/09/2026 22:06,1,1,1,60.8,Alto
10404371865,MURRIETA CORIAT WESTLY REYNERIO,-,2024,LA LIBERTAD,09/01/2001,09/01/2001,2001.0,23.0,0,2024,0,1,1,,0,,,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LORETO/MAYNAS/IQUITOS,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 8219 - FOTOCOPIADO, PREPARACIÓN DE DOCUMENTOS Y OTRAS ACTIVIDADES ESPECIALIZADAS DE APOYO DE OFICINA | Secundaria 2 - 7010 - ACTIVIDADES DE OFICINAS PRINCIPALES",0,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
10405680888,BARRETO VASQUEZ DENIS DAVID,-,2024,LA LIBERTAD,04/04/2007,04/04/2007,2007.0,17.0,0,2024,0,1,1,100000.0,1,1.0,1.0,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LA LIBERTAD/TRUJILLO/TRUJILLO,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 1811 - IMPRESIÓN,0,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
10413692518,ARGOMEDO ARTEAGA LENIN MIQUEAS,-,2024,LA LIBERTAD,23/04/2004,23/04/2004,2004.0,20.0,0,2024,0,1,1,75000.0,1,1.0,1.0,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LIMA/LIMA/SANTIAGO DE SURCO,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 9609 - OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P. | Secundaria 2 - 4922 - OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE,0,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
10417310245,RAMIREZ PIZAN SAUL WILLIE,CONSTRUCTORA MW INGENIEROS,2024,LA LIBERTAD,02/12/2008,01/12/2008,2008.0,16.0,0,2024,0,1,1,755250.0,1,1.0,1.0,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LIMA/LIMA/RIMAC,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 9609 - OTRAS ACTIVIDADES DE SERVICIOS PERSONALES N.C.P. | Secundaria 2 - 2395 - FABRICACIÓN DE ARTÍCULOS DE HORMIGÓN, CEMENTO Y YESO",1,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
10421685253,SANCHEZ DAVALOS LUIS GUSTAVO,-,2024,LA LIBERTAD,05/05/2009,01/05/2009,2009.0,15.0,0,2011,13,1,1,13801009.42,1,0.0,0.0,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,CAJAMARCA/CAJAMARCA/CAJAMARCA,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,2.0,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,1,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
10426481915,ASENCIO VASQUEZ GABRIEL ERNESTO,-,2024,LA LIBERTAD,12/07/2006,12/07/2006,2006.0,18.0,0,2024,0,1,1,100000.0,1,1.0,1.0,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,LIMA/LIMA/INDEPENDENCIA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,0,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
10453522542,POMA PUMACANCHARI JUAN IRWIN,-,2024,LA LIBERTAD,12/12/2006,12/12/2006,2006.0,18.0,0,2024,0,1,2,,0,,,PERSONA NATURAL CON NEGOCIO,ACTIVO,HABIDO,,AYACUCHO/HUAMANGA/AYACUCHO,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 7490 - OTRAS ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS N.C.P.",2,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
20100028698,FERREYROS SOCIEDAD ANÓNIMA,-,2024,LA LIBERTAD,09/10/1992,29/04/1987,1987.0,37.0,0,2016,8,1,1,,0,,,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,LIMA/LIMA/SANTIAGO DE SURCO,Principal - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO,3.0,"Principal - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO | Secundaria 1 - 3312 - REPARACIÓN DE MAQUINARIA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:07,1,1,1,60.8,Alto
