id_contrato,ruc,gore,fecha,anio,monto_contrato
6955,20479087360,TUMBES,02/12/2021,2021,1364902.54
6958,20484206997,TUMBES,04/06/2021,2021,5830702.47
6959,20488071603,TUMBES,03/05/2021,2021,8052591.24
6956,20525460950,TUMBES,09/11/2021,2021,5886429.66
6957,20529698918,TUMBES,08/06/2021,2021,3870148.12
6957,20600983025,TUMBES,08/06/2021,2021,3870148.12
6959,20604329494,TUMBES,03/05/2021,2021,8052591.24
7317,20352428648,UCAYALI,17/03/2021,2021,16807045.61
7312,20393242532,UCAYALI,01/12/2021,2021,655136.08
7316,20393345188,UCAYALI,15/10/2021,2021,2036667.33
7316,20393352800,UCAYALI,15/10/2021,2021,2036667.33
7312,20393665506,UCAYALI,01/12/2021,2021,655136.08
7315,20393758423,UCAYALI,18/10/2021,2021,13141086.14
7314,20393758423,UCAYALI,25/10/2021,2021,6639587.9
7315,20393877431,UCAYALI,18/10/2021,2021,13141086.14
7314,20393877431,UCAYALI,25/10/2021,2021,6639587.9
7314,20493477405,UCAYALI,25/10/2021,2021,6639587.9
7317,20501522601,UCAYALI,17/03/2021,2021,16807045.61
7313,20541706454,UCAYALI,16/11/2021,2021,1894001.89
7315,20567223605,UCAYALI,18/10/2021,2021,13141086.14
7316,20603607610,UCAYALI,15/10/2021,2021,2036667.33
7313,20607266175,UCAYALI,16/11/2021,2021,1894001.89
251,20450186440,AMAZONAS,28/03/2022,2022,8410000.0
216,20450326713,AMAZONAS,01/03/2022,2022,3458000.0
251,20450326713,AMAZONAS,28/03/2022,2022,8410000.0
250,20479764728,AMAZONAS,08/06/2022,2022,1235773.34
246,20479764728,AMAZONAS,15/06/2022,2022,443706.31
241,20479764728,AMAZONAS,04/10/2022,2022,296470.0
215,20479790303,AMAZONAS,19/05/2022,2022,1758745.66
240,20480134142,AMAZONAS,27/10/2022,2022,996580.74
244,20480188404,AMAZONAS,05/07/2022,2022,7372300.0
217,20480391200,AMAZONAS,28/02/2022,2022,2229161.77
244,20480427913,AMAZONAS,05/07/2022,2022,7372300.0
217,20480811934,AMAZONAS,28/02/2022,2022,2229161.77
248,20487419754,AMAZONAS,10/06/2022,2022,5763345.05
240,20487499685,AMAZONAS,27/10/2022,2022,996580.74
243,20487818535,AMAZONAS,19/07/2022,2022,250795.96
249,20487980634,AMAZONAS,08/06/2022,2022,767188.56
248,20495136231,AMAZONAS,10/06/2022,2022,5763345.05
218,20528217461,AMAZONAS,28/02/2022,2022,1977707.25
242,20572141986,AMAZONAS,04/08/2022,2022,2125000.0
246,20600504500,AMAZONAS,15/06/2022,2022,443706.31
250,20600542525,AMAZONAS,08/06/2022,2022,1235773.34
243,20601832811,AMAZONAS,19/07/2022,2022,250795.96
247,20602979173,AMAZONAS,14/06/2022,2022,122415156.59
245,20602979173,AMAZONAS,04/07/2022,2022,150579197.58
218,20605899227,AMAZONAS,28/02/2022,2022,1977707.25
241,20608056026,AMAZONAS,04/10/2022,2022,296470.0
249,20608518763,AMAZONAS,08/06/2022,2022,767188.56
881,10166241141,ANCASH,04/11/2022,2022,4573005.88
872,20107211480,ANCASH,01/12/2022,2022,10781184.87
884,20136318323,ANCASH,26/10/2022,2022,4182325.22
868,20144691173,ANCASH,21/12/2022,2022,1030619.88
907,20260236611,ANCASH,21/09/2022,2022,4944000.0
909,20260236611,ANCASH,21/09/2022,2022,829545.29
880,20260236611,ANCASH,09/11/2022,2022,2015945.26
876,20260236611,ANCASH,25/11/2022,2022,13228495.2
945,20274419637,ANCASH,24/05/2022,2022,7308682.02
888,20319536699,ANCASH,20/10/2022,2022,8119040.75
947,20323041092,ANCASH,23/05/2022,2022,3327639.21
924,20323041092,ANCASH,18/08/2022,2022,5348052.13
899,20323041092,ANCASH,04/10/2022,2022,2113994.24
894,20323041092,ANCASH,13/10/2022,2022,8254528.35
870,20323041092,ANCASH,02/12/2022,2022,2799055.03
911,20339480932,ANCASH,15/09/2022,2022,4304640.68
905,20339480932,ANCASH,03/10/2022,2022,10538623.99
952,20407011920,ANCASH,28/04/2022,2022,1765329.45
917,20407769407,ANCASH,05/09/2022,2022,9377925.89
960,20407851677,ANCASH,31/03/2022,2022,2182406.18
949,20407863250,ANCASH,11/05/2022,2022,912723.05
926,20407863250,ANCASH,12/08/2022,2022,3897731.01
922,20407863250,ANCASH,25/08/2022,2022,4261288.9
915,20407863250,ANCASH,07/09/2022,2022,27595401.33
904,20407871279,ANCASH,03/10/2022,2022,1581665.16
879,20407978588,ANCASH,14/11/2022,2022,2265588.13
961,20408010498,ANCASH,30/03/2022,2022,1708714.17
968,20408018804,ANCASH,25/02/2022,2022,3514289.94
894,20408018804,ANCASH,13/10/2022,2022,8254528.35
951,20408061726,ANCASH,28/04/2022,2022,873040.88
908,20408130396,ANCASH,21/09/2022,2022,740532.4
869,20408135517,ANCASH,06/12/2022,2022,1771000.0
954,20445685438,ANCASH,26/04/2022,2022,7397554.11
953,20445700178,ANCASH,26/04/2022,2022,4836320.64
953,20445710211,ANCASH,26/04/2022,2022,4836320.64
932,20461192077,ANCASH,07/07/2022,2022,6516559.95
876,20461192077,ANCASH,25/11/2022,2022,13228495.2
955,20477160710,ANCASH,26/04/2022,2022,868000.0
918,20477160710,ANCASH,02/09/2022,2022,16300000.0
867,20477886095,ANCASH,28/12/2022,2022,6413829.36
877,20478157976,ANCASH,18/11/2022,2022,11310061.92
872,20481520585,ANCASH,01/12/2022,2022,10781184.87
928,20481605491,ANCASH,10/08/2022,2022,3342490.38
947,20486290910,ANCASH,23/05/2022,2022,3327639.21
915,20486397714,ANCASH,07/09/2022,2022,27595401.33
883,20486960401,ANCASH,27/10/2022,2022,16580315.82
940,20487110141,ANCASH,15/06/2022,2022,7739198.59
968,20488252578,ANCASH,25/02/2022,2022,3514289.94
880,20488351398,ANCASH,09/11/2022,2022,2015945.26
882,20489585325,ANCASH,27/10/2022,2022,17918887.65
882,20504220461,ANCASH,27/10/2022,2022,17918887.65
927,20506003351,ANCASH,11/08/2022,2022,1096834.49
877,20507991662,ANCASH,18/11/2022,2022,11310061.92
922,20516256096,ANCASH,25/08/2022,2022,4261288.9
867,20516419572,ANCASH,28/12/2022,2022,6413829.36
869,20523814363,ANCASH,06/12/2022,2022,1771000.0
898,20528901361,ANCASH,05/10/2022,2022,2143677.01
966,20530592520,ANCASH,07/03/2022,2022,3189624.7
952,20530592520,ANCASH,28/04/2022,2022,1765329.45
895,20530592520,ANCASH,11/10/2022,2022,3993524.02
890,20530592520,ANCASH,19/10/2022,2022,38189898.74
893,20530592520,ANCASH,19/10/2022,2022,2459259.41
924,20530706398,ANCASH,18/08/2022,2022,5348052.13
925,20530706398,ANCASH,18/08/2022,2022,2994108.54
895,20530706398,ANCASH,11/10/2022,2022,3993524.02
896,20530862764,ANCASH,11/10/2022,2022,10432648.67
890,20530862764,ANCASH,19/10/2022,2022,38189898.74
938,20530933882,ANCASH,16/06/2022,2022,6999959.79
937,20530933882,ANCASH,17/06/2022,2022,2612203.5
893,20530990681,ANCASH,19/10/2022,2022,2459259.41
966,20531055722,ANCASH,07/03/2022,2022,3189624.7
958,20531064047,ANCASH,08/04/2022,2022,2471058.26
920,20531065019,ANCASH,01/09/2022,2022,7970927.94
954,20531750749,ANCASH,26/04/2022,2022,7397554.11
878,20531820542,ANCASH,18/11/2022,2022,3299320.93
886,20531866453,ANCASH,21/10/2022,2022,3450000.0
931,20531897413,ANCASH,07/07/2022,2022,3978055.16
967,20531927851,ANCASH,07/03/2022,2022,3389357.15
900,20532002819,ANCASH,04/10/2022,2022,2555555.55
901,20532002819,ANCASH,04/10/2022,2022,4650000.0
943,20532033293,ANCASH,30/05/2022,2022,624457.16
942,20533621768,ANCASH,15/06/2022,2022,7205665.28
885,20533675183,ANCASH,26/10/2022,2022,740532.4
939,20533693327,ANCASH,15/06/2022,2022,1868924.89
913,20533729615,ANCASH,15/09/2022,2022,1345474.77
912,20533744509,ANCASH,15/09/2022,2022,2700269.08
904,20533744509,ANCASH,03/10/2022,2022,1581665.16
910,20533751386,ANCASH,16/09/2022,2022,536722.75
899,20533788891,ANCASH,04/10/2022,2022,2113994.24
941,20533974415,ANCASH,15/06/2022,2022,2482167.57
886,20533974415,ANCASH,21/10/2022,2022,3450000.0
959,20534010151,ANCASH,08/04/2022,2022,1514571.26
946,20534013923,ANCASH,23/05/2022,2022,4842517.42
892,20534013923,ANCASH,19/10/2022,2022,7873889.89
887,20534016949,ANCASH,20/10/2022,2022,2722874.14
960,20534022914,ANCASH,31/03/2022,2022,2182406.18
916,20534027126,ANCASH,06/09/2022,2022,2881446.08
907,20534040068,ANCASH,21/09/2022,2022,4944000.0
890,20534098732,ANCASH,19/10/2022,2022,38189898.74
892,20534121734,ANCASH,19/10/2022,2022,7873889.89
957,20534145757,ANCASH,08/04/2022,2022,1469162.19
942,20534157500,ANCASH,15/06/2022,2022,7205665.28
933,20534157500,ANCASH,07/07/2022,2022,4714670.56
902,20534158069,ANCASH,03/10/2022,2022,4601098.04
891,20534158069,ANCASH,19/10/2022,2022,7684649.86
888,20534166240,ANCASH,20/10/2022,2022,8119040.75
941,20534489685,ANCASH,15/06/2022,2022,2482167.57
917,20534489685,ANCASH,05/09/2022,2022,9377925.89
928,20539979885,ANCASH,10/08/2022,2022,3342490.38
931,20541616382,ANCASH,07/07/2022,2022,3978055.16
898,20541769537,ANCASH,05/10/2022,2022,2143677.01
965,20542049228,ANCASH,29/03/2022,2022,950899.19
944,20542049228,ANCASH,30/05/2022,2022,2799653.49
925,20542049228,ANCASH,18/08/2022,2022,2994108.54
921,20542049228,ANCASH,26/08/2022,2022,1349868.85
884,20542049228,ANCASH,26/10/2022,2022,4182325.22
871,20542049228,ANCASH,01/12/2022,2022,538332.93
873,20542049228,ANCASH,01/12/2022,2022,962268.45
949,20542073013,ANCASH,11/05/2022,2022,912723.05
936,20542083329,ANCASH,22/06/2022,2022,1880419.23
923,20542083329,ANCASH,23/08/2022,2022,1880419.23
885,20542149362,ANCASH,26/10/2022,2022,740532.4
814,20542191059,ANCASH,04/03/2022,2022,4296922.47
913,20542191059,ANCASH,15/09/2022,2022,1345474.77
956,20542438984,ANCASH,20/04/2022,2022,3094407.72
940,20549761608,ANCASH,15/06/2022,2022,7739198.59
967,20568223307,ANCASH,07/03/2022,2022,3389357.15
918,20569181756,ANCASH,02/09/2022,2022,16300000.0
900,20569181756,ANCASH,04/10/2022,2022,2555555.55
901,20569181756,ANCASH,04/10/2022,2022,4650000.0
944,20571131464,ANCASH,30/05/2022,2022,2799653.49
942,20571131464,ANCASH,15/06/2022,2022,7205665.28
896,20571131464,ANCASH,11/10/2022,2022,10432648.67
964,20571135885,ANCASH,30/03/2022,2022,2808301.53
950,20571153867,ANCASH,06/05/2022,2022,3744241.18
914,20571153867,ANCASH,14/09/2022,2022,3438074.56
920,20571184151,ANCASH,01/09/2022,2022,7970927.94
814,20571250552,ANCASH,04/03/2022,2022,4296922.47
934,20571273501,ANCASH,07/07/2022,2022,3832305.46
930,20571273501,ANCASH,22/07/2022,2022,3956612.71
933,20571309891,ANCASH,07/07/2022,2022,4714670.56
871,20571309891,ANCASH,01/12/2022,2022,538332.93
873,20571309891,ANCASH,01/12/2022,2022,962268.45
950,20571395283,ANCASH,06/05/2022,2022,3744241.18
930,20571395283,ANCASH,22/07/2022,2022,3956612.71
914,20571395283,ANCASH,14/09/2022,2022,3438074.56
891,20571395283,ANCASH,19/10/2022,2022,7684649.86
963,20571395364,ANCASH,30/03/2022,2022,9022010.36
936,20571420067,ANCASH,22/06/2022,2022,1880419.23
929,20571420067,ANCASH,02/08/2022,2022,1883078.05
923,20571420067,ANCASH,23/08/2022,2022,1880419.23
935,20600044207,ANCASH,05/07/2022,2022,8672257.74
943,20600095936,ANCASH,30/05/2022,2022,624457.16
897,20600095936,ANCASH,05/10/2022,2022,199050.02
956,20600140893,ANCASH,20/04/2022,2022,3094407.72
967,20600180771,ANCASH,07/03/2022,2022,3389357.15
945,20600194420,ANCASH,24/05/2022,2022,7308682.02
874,20600253027,ANCASH,01/12/2022,2022,1084309.54
889,20600285956,ANCASH,19/10/2022,2022,890106.36
906,20600309481,ANCASH,03/10/2022,2022,9508645.17
885,20600403207,ANCASH,26/10/2022,2022,740532.4
879,20600454693,ANCASH,14/11/2022,2022,2265588.13
868,20600459211,ANCASH,21/12/2022,2022,1030619.88
906,20600683650,ANCASH,03/10/2022,2022,9508645.17
919,20600770226,ANCASH,02/09/2022,2022,1357436.66
955,20600805348,ANCASH,26/04/2022,2022,868000.0
912,20601050987,ANCASH,15/09/2022,2022,2700269.08
962,20601485088,ANCASH,30/03/2022,2022,8957305.73
903,20601485088,ANCASH,03/10/2022,2022,8528178.31
875,20601485088,ANCASH,29/11/2022,2022,1069840.01
957,20601568561,ANCASH,08/04/2022,2022,1469162.19
934,20601568561,ANCASH,07/07/2022,2022,3832305.46
935,20601649161,ANCASH,05/07/2022,2022,8672257.74
963,20601994322,ANCASH,30/03/2022,2022,9022010.36
948,20602002285,ANCASH,11/05/2022,2022,252958.38
932,20602406939,ANCASH,07/07/2022,2022,6516559.95
916,20602691528,ANCASH,06/09/2022,2022,2881446.08
948,20602797016,ANCASH,11/05/2022,2022,252958.38
926,20603096763,ANCASH,12/08/2022,2022,3897731.01
883,20603321309,ANCASH,27/10/2022,2022,16580315.82
962,20603354185,ANCASH,30/03/2022,2022,8957305.73
903,20603354185,ANCASH,03/10/2022,2022,8528178.31
939,20603373945,ANCASH,15/06/2022,2022,1868924.89
959,20603432224,ANCASH,08/04/2022,2022,1514571.26
887,20604129240,ANCASH,20/10/2022,2022,2722874.14
958,20604155828,ANCASH,08/04/2022,2022,2471058.26
932,20604803595,ANCASH,07/07/2022,2022,6516559.95
946,20605106910,ANCASH,23/05/2022,2022,4842517.42
964,20605233083,ANCASH,30/03/2022,2022,2808301.53
870,20605233083,ANCASH,02/12/2022,2022,2799055.03
938,20605308423,ANCASH,16/06/2022,2022,6999959.79
937,20605308423,ANCASH,17/06/2022,2022,2612203.5
919,20605432477,ANCASH,02/09/2022,2022,1357436.66
951,20607764621,ANCASH,28/04/2022,2022,873040.88
909,20607925136,ANCASH,21/09/2022,2022,829545.29
965,20607977454,ANCASH,29/03/2022,2022,950899.19
874,20608495267,ANCASH,01/12/2022,2022,1084309.54
921,20608582801,ANCASH,26/08/2022,2022,1349868.85
889,20609991969,ANCASH,19/10/2022,2022,890106.36
1038,20527814261,APURIMAC,03/03/2022,2022,4331170.01
1038,20564340384,APURIMAC,03/03/2022,2022,4331170.01
1133,20101884407,AREQUIPA,27/10/2022,2022,37291219.31
1137,20447714036,AREQUIPA,24/05/2022,2022,380219.24
1137,20447909716,AREQUIPA,24/05/2022,2022,380219.24
1135,20454785992,AREQUIPA,05/09/2022,2022,380219.25
1134,20456315918,AREQUIPA,27/10/2022,2022,9164478.5
1133,20551773923,AREQUIPA,27/10/2022,2022,37291219.31
1136,20571505488,AREQUIPA,23/08/2022,2022,10376842.01
1136,20574662517,AREQUIPA,23/08/2022,2022,10376842.01
1136,20604675198,AREQUIPA,23/08/2022,2022,10376842.01
1134,20604675198,AREQUIPA,27/10/2022,2022,9164478.5
1260,20102008066,AYACUCHO,10/06/2022,2022,16953392.29
1264,20144691173,AYACUCHO,13/04/2022,2022,8364581.27
1261,20489517320,AYACUCHO,09/06/2022,2022,12669710.01
1262,20489536979,AYACUCHO,22/04/2022,2022,2543231.19
1263,20494226287,AYACUCHO,19/04/2022,2022,7056481.73
1258,20494397090,AYACUCHO,18/08/2022,2022,13166925.15
1257,20517562158,AYACUCHO,19/10/2022,2022,187426981.17
1263,20517623394,AYACUCHO,19/04/2022,2022,7056481.73
1261,20527026238,AYACUCHO,09/06/2022,2022,12669710.01
1262,20528917951,AYACUCHO,22/04/2022,2022,2543231.19
1265,20534576146,AYACUCHO,12/04/2022,2022,2160652.32
1258,20534604701,AYACUCHO,18/08/2022,2022,13166925.15
1260,20534714981,AYACUCHO,10/06/2022,2022,16953392.29
1265,20574605980,AYACUCHO,12/04/2022,2022,2160652.32
1259,20574750301,AYACUCHO,22/07/2022,2022,2160652.32
1264,20600239598,AYACUCHO,13/04/2022,2022,8364581.27
1257,20601143021,AYACUCHO,19/10/2022,2022,187426981.17
1494,20355337619,CAJAMARCA,05/05/2022,2022,4527100.96
1496,20439586665,CAJAMARCA,14/03/2022,2022,2768559.75
1495,20453649840,CAJAMARCA,07/04/2022,2022,4424452.74
1493,20495751229,CAJAMARCA,15/06/2022,2022,1851917.08
1483,20495865747,CAJAMARCA,21/02/2022,2022,23232710.0
1492,20495999352,CAJAMARCA,26/07/2022,2022,522049.82
1490,20495999352,CAJAMARCA,09/08/2022,2022,5469568.23
1496,20529626330,CAJAMARCA,14/03/2022,2022,2768559.75
1490,20529698918,CAJAMARCA,09/08/2022,2022,5469568.23
1491,20535757811,CAJAMARCA,04/08/2022,2022,2662324.66
1491,20554659242,CAJAMARCA,04/08/2022,2022,2662324.66
1494,20560107006,CAJAMARCA,05/05/2022,2022,4527100.96
1483,20600044207,CAJAMARCA,21/02/2022,2022,23232710.0
1495,20601525594,CAJAMARCA,07/04/2022,2022,4424452.74
1805,10086203753,CALLAO,16/03/2022,2022,421547.38
1802,10232487149,CALLAO,08/09/2022,2022,2726512.22
1803,20173126345,CALLAO,28/06/2022,2022,10962760.69
1797,20232650444,CALLAO,16/12/2022,2022,2140278.37
1804,20379560742,CALLAO,12/05/2022,2022,1012491.01
1805,20451738284,CALLAO,16/03/2022,2022,421547.38
1806,20478169559,CALLAO,28/02/2022,2022,2435475.42
1799,20478169559,CALLAO,07/11/2022,2022,2716759.62
1800,20486960401,CALLAO,23/09/2022,2022,32443870.01
1806,20493043073,CALLAO,28/02/2022,2022,2435475.42
1801,20493043073,CALLAO,22/09/2022,2022,383562.99
1808,20501581951,CALLAO,27/01/2022,2022,11890891.81
1808,20503953839,CALLAO,27/01/2022,2022,11890891.81
1807,20508794968,CALLAO,23/02/2022,2022,16286618.15
1798,20517623394,CALLAO,11/11/2022,2022,1150000.0
1809,20547097069,CALLAO,26/01/2022,2022,1325234.91
1808,20553453845,CALLAO,27/01/2022,2022,11890891.81
1802,20553668027,CALLAO,08/09/2022,2022,2726512.22
1781,20600655095,CALLAO,18/01/2022,2022,29668033.02
1781,20603613474,CALLAO,18/01/2022,2022,29668033.02
1798,20607284033,CALLAO,11/11/2022,2022,1150000.0
1977,20451624432,CUSCO,19/10/2022,2022,2542803.0
1980,20452440912,CUSCO,07/03/2022,2022,14632803.52
1979,20490197771,CUSCO,14/03/2022,2022,18094452.1
1978,20494299161,CUSCO,14/10/2022,2022,2557457.8
1977,20523071042,CUSCO,19/10/2022,2022,2542803.0
1969,20525716342,CUSCO,01/03/2022,2022,15979861.16
1970,20525716342,CUSCO,01/03/2022,2022,17397878.46
1971,20525716342,CUSCO,01/03/2022,2022,6478703.73
1972,20525716342,CUSCO,01/03/2022,2022,19932041.93
1965,20525716342,CUSCO,21/03/2022,2022,25191267.21
1966,20525716342,CUSCO,21/03/2022,2022,18963473.27
1967,20525716342,CUSCO,21/03/2022,2022,13892462.32
1968,20525716342,CUSCO,21/03/2022,2022,12665576.51
1980,20527164207,CUSCO,07/03/2022,2022,14632803.52
1979,20564059171,CUSCO,14/03/2022,2022,18094452.1
1976,20601338361,CUSCO,16/11/2022,2022,5062287.46
1979,20601665591,CUSCO,14/03/2022,2022,18094452.1
2325,20335343701,HUANCAVELICA,14/09/2022,2022,694933.14
2328,20392986601,HUANCAVELICA,25/07/2022,2022,1131970.94
2326,20486960401,HUANCAVELICA,09/08/2022,2022,26280640.38
2323,20486974886,HUANCAVELICA,14/09/2022,2022,569791.74
2324,20486974886,HUANCAVELICA,14/09/2022,2022,555537.25
2329,20506003351,HUANCAVELICA,31/03/2022,2022,1131970.94
2322,20568355041,HUANCAVELICA,18/11/2022,2022,5135851.92
2326,20600180771,HUANCAVELICA,09/08/2022,2022,26280640.38
2323,20601593476,HUANCAVELICA,14/09/2022,2022,569791.74
2327,20606820993,HUANCAVELICA,25/07/2022,2022,432552.92
2327,20608145088,HUANCAVELICA,25/07/2022,2022,432552.92
2789,20226217003,HUANUCO,05/07/2022,2022,6613215.91
2793,20482474587,HUANUCO,22/02/2022,2022,1071936.45
2790,20486834529,HUANUCO,10/06/2022,2022,1239291.96
2786,20486834529,HUANUCO,05/07/2022,2022,1226591.5
2788,20486834529,HUANUCO,05/07/2022,2022,1168456.24
2775,20486834529,HUANUCO,14/10/2022,2022,1330019.28
2778,20489532981,HUANUCO,14/07/2022,2022,12198193.18
2776,20489532981,HUANUCO,10/08/2022,2022,31390674.74
2787,20489536979,HUANUCO,05/07/2022,2022,1533734.68
2791,20489643627,HUANUCO,08/06/2022,2022,1872562.7
2773,20489680310,HUANUCO,04/11/2022,2022,1544438.69
2774,20489688647,HUANUCO,02/11/2022,2022,1216292.21
2784,20510591829,HUANUCO,06/07/2022,2022,497789.54
2785,20510591829,HUANUCO,06/07/2022,2022,737228.9
2777,20528932321,HUANUCO,02/08/2022,2022,813976.83
2791,20529286997,HUANUCO,08/06/2022,2022,1872562.7
2780,20531055722,HUANUCO,07/07/2022,2022,277014.13
2781,20531055722,HUANUCO,07/07/2022,2022,439746.06
2779,20534004185,HUANUCO,12/07/2022,2022,1223600.58
2780,20534013508,HUANUCO,07/07/2022,2022,277014.13
2781,20534013508,HUANUCO,07/07/2022,2022,439746.06
2792,20542408562,HUANUCO,20/05/2022,2022,5505101.55
2778,20542408562,HUANUCO,14/07/2022,2022,12198193.18
2776,20542408562,HUANUCO,10/08/2022,2022,31390674.74
2783,20573078897,HUANUCO,06/07/2022,2022,441866.0
2782,20573078897,HUANUCO,07/07/2022,2022,448630.32
2787,20573140959,HUANUCO,05/07/2022,2022,1533734.68
2775,20573140959,HUANUCO,14/10/2022,2022,1330019.28
2777,20573320779,HUANUCO,02/08/2022,2022,813976.83
2772,20573333081,HUANUCO,12/12/2022,2022,1525709.72
2772,20600013255,HUANUCO,12/12/2022,2022,1525709.72
2789,20601263158,HUANUCO,05/07/2022,2022,6613215.91
2773,20603194676,HUANUCO,04/11/2022,2022,1544438.69
2783,20608077163,HUANUCO,06/07/2022,2022,441866.0
2782,20608077163,HUANUCO,07/07/2022,2022,448630.32
2774,20610153021,HUANUCO,02/11/2022,2022,1216292.21
3091,20261295246,ICA,16/06/2022,2022,4595763.71
3091,20268887785,ICA,16/06/2022,2022,4595763.71
3090,20367759551,ICA,04/07/2022,2022,10676027.7
3093,20445575411,ICA,03/06/2022,2022,75720833.36
3094,20452371414,ICA,27/05/2022,2022,9449640.85
3103,20452457726,ICA,27/01/2022,2022,4803066.82
3101,20452468418,ICA,16/03/2022,2022,15175948.27
3097,20485988468,ICA,25/05/2022,2022,15414784.08
3097,20486753791,ICA,25/05/2022,2022,15414784.08
3085,20486753791,ICA,09/11/2022,2022,1727967.39
3104,20494263484,ICA,17/01/2022,2022,12695936.04
3101,20494263484,ICA,16/03/2022,2022,15175948.27
3095,20495031137,ICA,26/05/2022,2022,1795366.45
3102,20508326433,ICA,02/03/2022,2022,3437211.6
3089,20508326433,ICA,05/07/2022,2022,5104651.85
3100,20510711824,ICA,23/03/2022,2022,3138076.77
3096,20514444341,ICA,26/05/2022,2022,4145476.99
3088,20517562158,ICA,15/08/2022,2022,89584307.0
3086,20517562158,ICA,04/10/2022,2022,65150648.35
3084,20523386469,ICA,14/12/2022,2022,20291277.63
3093,20531659075,ICA,03/06/2022,2022,75720833.36
3093,20532002819,ICA,03/06/2022,2022,75720833.36
3098,20534393572,ICA,03/05/2022,2022,2959264.81
3098,20534749008,ICA,03/05/2022,2022,2959264.81
3099,20536704231,ICA,22/04/2022,2022,2050607.52
3088,20537169207,ICA,15/08/2022,2022,89584307.0
3086,20537169207,ICA,04/10/2022,2022,65150648.35
3092,20547282559,ICA,10/06/2022,2022,3442803.74
3087,20547282559,ICA,04/10/2022,2022,3442803.74
3104,20600472233,ICA,17/01/2022,2022,12695936.04
3095,20600472233,ICA,26/05/2022,2022,1795366.45
3103,20600689020,ICA,27/01/2022,2022,4803066.82
3084,20602258395,ICA,14/12/2022,2022,20291277.63
3410,20101884407,JUNIN,02/02/2022,2022,115620399.68
3407,20452440912,JUNIN,26/04/2022,2022,20450216.55
3411,20486573113,JUNIN,26/01/2022,2022,1736414.02
3404,20486975939,JUNIN,16/09/2022,2022,12013041.76
3407,20489517320,JUNIN,26/04/2022,2022,20450216.55
3401,20501430669,JUNIN,09/11/2022,2022,25413754.95
3402,20514014419,JUNIN,26/09/2022,2022,42848634.74
3410,20529104988,JUNIN,02/02/2022,2022,115620399.68
3401,20547097069,JUNIN,09/11/2022,2022,25413754.95
3406,20574732400,JUNIN,08/07/2022,2022,11085992.86
3406,20574750301,JUNIN,08/07/2022,2022,11085992.86
3409,20600192087,JUNIN,11/02/2022,2022,42886018.03
3411,20600696654,JUNIN,26/01/2022,2022,1736414.02
3402,20601143021,JUNIN,26/09/2022,2022,42848634.74
3408,20602371442,JUNIN,05/04/2022,2022,187075508.96
3405,20602371442,JUNIN,13/09/2022,2022,303099339.55
3403,20602371442,JUNIN,20/09/2022,2022,179013502.43
3409,20603476400,JUNIN,11/02/2022,2022,42886018.03
3831,20144691173,LA LIBERTAD,14/06/2022,2022,4648629.62
3818,20205328662,LA LIBERTAD,12/10/2022,2022,3983503.58
3820,20326387593,LA LIBERTAD,30/09/2022,2022,2036421.27
3816,20326387593,LA LIBERTAD,12/12/2022,2022,2036421.27
3835,20355337619,LA LIBERTAD,31/05/2022,2022,4112855.16
3817,20397595782,LA LIBERTAD,13/10/2022,2022,26729685.57
3828,20440439129,LA LIBERTAD,15/06/2022,2022,2423454.92
3819,20461642706,LA LIBERTAD,11/10/2022,2022,7470872.69
3836,20477304908,LA LIBERTAD,12/05/2022,2022,13455464.76
3817,20477304908,LA LIBERTAD,13/10/2022,2022,26729685.57
3831,20477458883,LA LIBERTAD,14/06/2022,2022,4648629.62
3834,20477458883,LA LIBERTAD,14/06/2022,2022,1664664.28
3821,20481188955,LA LIBERTAD,09/09/2022,2022,13306017.14
3830,20481456712,LA LIBERTAD,14/06/2022,2022,2224420.16
3832,20481475342,LA LIBERTAD,14/06/2022,2022,1034422.76
3840,20481561265,LA LIBERTAD,18/02/2022,2022,1752205.53
3815,20481561265,LA LIBERTAD,20/12/2022,2022,7554747.05
3833,20481728062,LA LIBERTAD,14/06/2022,2022,2272172.31
3825,20481791422,LA LIBERTAD,15/06/2022,2022,2056755.5
3841,20481871027,LA LIBERTAD,17/02/2022,2022,3523750.26
3838,20481966672,LA LIBERTAD,08/04/2022,2022,5455480.98
3836,20482093354,LA LIBERTAD,12/05/2022,2022,13455464.76
3825,20482247921,LA LIBERTAD,15/06/2022,2022,2056755.5
3822,20482261168,LA LIBERTAD,04/07/2022,2022,3822194.91
3835,20482644253,LA LIBERTAD,31/05/2022,2022,4112855.16
3839,20482840516,LA LIBERTAD,04/03/2022,2022,1570711.62
3826,20484228451,LA LIBERTAD,15/06/2022,2022,3592656.82
3829,20494784450,LA LIBERTAD,14/06/2022,2022,2352635.23
3833,20502322711,LA LIBERTAD,14/06/2022,2022,2272172.31
3842,20523386469,LA LIBERTAD,08/02/2022,2022,17274685.63
3823,20529656751,LA LIBERTAD,22/06/2022,2022,3885012.53
3820,20529656751,LA LIBERTAD,30/09/2022,2022,2036421.27
3816,20529656751,LA LIBERTAD,12/12/2022,2022,2036421.27
3821,20529698918,LA LIBERTAD,09/09/2022,2022,13306017.14
3827,20530147127,LA LIBERTAD,15/06/2022,2022,2775891.71
3824,20531309091,LA LIBERTAD,17/06/2022,2022,13692903.23
3827,20538913571,LA LIBERTAD,15/06/2022,2022,2775891.71
