DEPARTAMENTO,FECHA,EMPRESA_1,EMPRESA_2,EMPRESA_3,EMPRESA_4,EMPRESA_5,EMPRESA_6,EMPRESA_7,EMPRESA_8,EMPRESA_9,MONTO
LIMA,21/12/2008,20509797090,,,,,,,,,"581,451.40"
LIMA,21/12/2008,20503337879,,,,,,,,,"2,314,777.90"
LIMA,21/12/2008,20516419572,,,,,,,,,"1,051,893.10"
LIMA,21/12/2008,20530723055,,,,,,,,,"348,884.35"
LIMA,21/12/2008,20531375981,,,,,,,,,"538,177.74"
LIMA,15/12/2008,20503981298,,,,,,,,,"6,064,253.87"
LIMA,09/12/2008,10157044414,,,,,,,,,"941,739.49"
LIMA,02/12/2008,20367759551,,,,,,,,,"3,102,872.74"
LIMA,28/11/2008,20164483895,10157044414,,,,,,,,"3,802,631.46"
LIMA,27/11/2008,20403914101,,,,,,,,,"1,007,815.40"
LIMA,26/11/2008,20534120410,20503334268,,,,,,,,"1,689,664.19"
LIMA,26/11/2008,20341551278,20504320686,,,,,,,,"1,127,406.35"
LIMA,12/11/2008,20260933419,,,,,,,,,"114,199.52"
LIMA,12/11/2008,10066827246,,,,,,,,,"155,477.38"
LIMA,12/11/2008,20319523015,,,,,,,,,"172,643.17"
LIMA,12/11/2008,20475300328,,,,,,,,,"250,063.87"
LIMA,12/11/2008,20534095393,,,,,,,,,"250,185.83"
LIMA,17/10/2008,20508349301,,,,,,,,,"754,625.79"
LIMA,17/10/2008,20519658501,20531084315,,,,,,,,"803,804.06"
LIMA,15/10/2008,10081180704,,,,,,,,,"296,809.07"
LIMA,15/10/2008,20527773564,,,,,,,,,"248,235.20"
LIMA,23/09/2008,20514130915,,,,,,,,,"747,817.16"
LIMA,08/08/2008,10097974239,,,,,,,,,"173,715.70"
LIMA,24/07/2008,20475300328,,,,,,,,,"115,226.81"
LIMA,07/07/2008,20503981298,20424850129,,,,,,,,"1,668,686.40"
LIMA,04/07/2008,20531034130,,,,,,,,,"394,130.38"
LIMA,06/06/2008,20530796443,,,,,,,,,"373,938.03"
LIMA,24/03/2008,20486235901,,,,,,,,,"8,793.81"
LIMA,09/07/2010,20164483895,20534165359,,,,,,,,"2,650,485.07"
LIMA,05/03/2010,20505096721,10081180704,20534165359,20458659321,,,,,,"4,855,790.63"
LIMA,30/12/2009,20506620636,20506662479,,,,,,,,"5,391,784.01"
LIMA,29/12/2009,20530796443,,,,,,,,,"771,773.57"
LIMA,29/12/2009,20101577148,,,,,,,,,"748,989.74"
LIMA,29/12/2009,20477886095,,,,,,,,,"748,126.88"
LIMA,29/12/2009,20509797090,,,,,,,,,"1,062,615.45"
LIMA,28/12/2009,20516534088,,,,,,,,,"38,536.33"
LIMA,28/12/2009,20528923098,,,,,,,,,"137,054.86"
LIMA,15/12/2009,20100620805,20426443822,,,,,,,,"727,670.41"
LIMA,07/12/2009,20518498259,,,,,,,,,"576,078.07"
LIMA,10/11/2009,20433043210,20322446374,,,,,,,,"1,540,427.81"
LIMA,09/11/2009,20517230821,20522511090,,,,,,,,"278,205.92"
LIMA,09/11/2009,20531064047,20514143812,,,,,,,,"629,538.45"
LIMA,06/11/2009,20164483895,,,,,,,,,"2,858,129.09"
LIMA,30/10/2009,20505026196,20507687084,20101218172,10097300432,,,,,,"9,218,720.89"
LIMA,22/10/2009,20519658501,,,,,,,,,"2,202,641.30"
LIMA,18/08/2009,20445765628,20445102947,20531611200,,,,,,,"949,464.88"
LIMA,14/08/2009,20515568281,,,,,,,,,"232,336.79"
LIMA,14/08/2009,20299660525,,,,,,,,,"406,679.32"
LIMA,13/08/2009,20509958875,20477886095,,,,,,,,"1,675,289.97"
LIMA,12/08/2009,20530796443,,,,,,,,,"1,527,975.51"
LIMA,16/07/2009,20518498259,,,,,,,,,"286,618.18"
LIMA,23/06/2009,20330491028,20516865947,,,,,,,,"120,684.55"
LIMA,23/06/2009,10157044414,,,,,,,,,"84,046.25"
LIMA,12/06/2009,20530852963,,,,,,,,,"72,519.83"
LIMA,12/06/2009,20530852963,,,,,,,,,"71,659.86"
LIMA,28/04/2009,20515568281,20440492283,,,,,,,,"2,829,387.69"
LIMA,25/02/2011,20517230821,20505096721,,,,,,,,"1,560,473.32"
LIMA,02/12/2010,20525437460,,,,,,,,,"333,047.47"
LIMA,26/11/2010,20407779976,,,,,,,,,"78,901.12"
LIMA,24/11/2010,20491289750,,,,,,,,,"240,308.15"
LIMA,24/11/2010,20519242312,20536351303,20461112227,,,,,,,"1,420,292.05"
LIMA,24/11/2010,20515748696,,,,,,,,,"140,438.94"
LIMA,24/11/2010,20536444905,,,,,,,,,"267,536.67"
LIMA,24/11/2010,20531052464,20164483895,,,,,,,,"1,156,683.26"
LIMA,23/11/2010,20534164549,,,,,,,,,"221,155.88"
LIMA,23/11/2010,20533958215,10090726213,20530909663,20511001235,,,,,,"2,766,600.46"
LIMA,19/11/2010,20530909663,10090726213,20533958215,,,,,,,"1,816,319.57"
LIMA,18/11/2010,20495956629,,,,,,,,,"193,705.48"
LIMA,17/11/2010,20517230821,20508619538,,,,,,,,"2,012,941.04"
LIMA,16/11/2010,20477886095,,,,,,,,,"212,686.51"
LIMA,15/11/2010,20501799409,,,,,,,,,"120,028.58"
LIMA,28/10/2010,20514436593,,,,,,,,,"60,007.50"
LIMA,23/09/2010,20486156946,,,,,,,,,"52,200.00"
LIMA,23/09/2010,20487130924,,,,,,,,,"51,750.00"
LIMA,23/09/2010,20516966034,,,,,,,,,"41,600.74"
LIMA,22/09/2010,20514436593,,,,,,,,,"47,121.40"
LIMA,21/09/2010,20518629451,10094523929,10257778113,,,,,,,"2,554,456.52"
LIMA,17/09/2010,20101218172,20536444905,,,,,,,,"687,774.56"
LIMA,13/09/2010,20491281422,20491289750,,,,,,,,"790,523.76"
LIMA,02/09/2010,20515748696,,,,,,,,,"108,422.34"
LIMA,16/08/2010,20491289750,20492575381,,,,,,,,"525,402.73"
LIMA,16/08/2010,20512703047,,,,,,,,,"554,657.42"
LIMA,12/08/2010,20486440075,,,,,,,,,"170,522.17"
LIMA,12/08/2010,20121907608,,,,,,,,,"728,162.30"
LIMA,04/08/2010,20207055078,20121907608,,,,,,,,"1,795,747.93"
LIMA,26/07/2010,20501799409,,,,,,,,,"79,256.96"
LIMA,23/07/2010,20530909663,,,,,,,,,"157,737.26"
LIMA,15/07/2010,20268887785,20504665233,,,,,,,,"2,024,143.45"
LIMA,14/07/2010,20501799409,,,,,,,,,"242,375.68"
LIMA,13/07/2010,20516419572,,,,,,,,,"563,486.59"
LIMA,07/07/2010,20407842929,,,,,,,,,"135,037.90"
LIMA,06/07/2010,20519427011,,,,,,,,,"332,111.83"
LIMA,05/07/2010,20478111712,20515568281,,,,,,,,"936,669.54"
LIMA,25/06/2010,20533961356,,,,,,,,,"393,256.28"
LIMA,22/06/2010,20279551932,20407412592,,,,,,,,"8,323,952.62"
LIMA,15/06/2010,20127619965,20101049711,20322446374,,,,,,,"7,916,394.70"
LIMA,26/05/2010,20531052464,20458659321,20517230821,,,,,,,"4,232,156.65"
LIMA,30/04/2010,20504883737,10075977242,20514130915,20517021319,,,,,,"1,099,197.70"
LIMA,19/04/2010,20268887785,20504665233,,,,,,,,"727,089.20"
LIMA,23/03/2010,20486156946,,,,,,,,,"320,300.00"
LIMA,23/03/2010,20407945493,10044145788,,,,,,,,"568,486.39"
LIMA,26/02/2010,20136339240,20523746341,20516728362,,,,,,,"2,696,670.94"
LIMA,23/02/2010,20268887785,20504665233,,,,,,,,"1,674,345.81"
LIMA,19/02/2010,20515568281,,,,,,,,,"935,269.79"
LIMA,18/02/2010,20523780795,20137744041,,,,,,,,"2,944,356.49"
LIMA,17/02/2010,20100620805,20101577148,,,,,,,,"1,464,916.92"
LIMA,17/02/2010,20352428648,20351222906,20351575574,20415712767,,,,,,"7,991,074.84"
LIMA,22/12/2011,20144691173,20503276713,20262396135,,,,,,,"3,852,527.27"
LIMA,06/12/2011,20517705102,20517623394,20337572121,,,,,,,"4,098,465.26"
LIMA,25/11/2011,10076713184,10090726213,20530909663,,,,,,,"3,765,394.28"
LIMA,23/11/2011,20100470722,20478003154,,,,,,,,"1,588,694.89"
LIMA,16/11/2011,20494757487,,,,,,,,,"392,522.47"
LIMA,08/11/2011,10157044414,20469173756,,,,,,,,"2,447,626.44"
LIMA,07/11/2011,20530862764,20407762658,,,,,,,,"866,153.09"
LIMA,04/11/2011,20482214160,,,,,,,,,"402,018.13"
LIMA,04/11/2011,20486136830,,,,,,,,,"1,195,359.87"
LIMA,03/11/2011,20538406717,20513675616,20515130889,,,,,,,"718,724.34"
LIMA,03/11/2011,20517230821,,,,,,,,,"426,803.21"
LIMA,03/11/2011,20542048841,,,,,,,,,"486,022.29"
LIMA,14/10/2011,20514751430,,,,,,,,,"211,987.85"
LIMA,10/10/2011,20535632449,,,,,,,,,"172,930.84"
LIMA,08/09/2011,20491857073,,,,,,,,,"146,062.42"
LIMA,08/09/2011,20506451427,20524890241,,,,,,,,"583,000.35"
LIMA,18/08/2011,20322446374,,,,,,,,,"637,689.92"
LIMA,11/08/2011,20514751430,,,,,,,,,"518,205.69"
LIMA,08/08/2011,20534164549,,,,,,,,,"59,506.05"
LIMA,03/08/2011,20332558456,,,,,,,,,"353,852.73"
LIMA,26/07/2011,20536542231,20504883737,,,,,,,,"496,511.86"
LIMA,01/06/2011,20407842929,20392526430,,,,,,,,"464,107.95"
LIMA,30/05/2011,20510890222,20112357514,,,,,,,,"3,426,894.70"
LIMA,20/04/2011,20514751430,,,,,,,,,"142,994.11"
LIMA,15/04/2011,20481556938,20482214160,20481210047,,,,,,,"730,427.59"
LIMA,20/01/2011,20517093492,,,,,,,,,"192,160.33"
LIMA,31/12/2012,20571358329,,,,,,,,,"670,923.78"
LIMA,28/12/2012,20503993890,20513051833,,,,,,,,"3,273,050.89"
LIMA,28/12/2012,99000007150,20514430552,,,,,,,,"3,127,064.18"
LIMA,27/12/2012,20407776365,,,,,,,,,"445,000.00"
LIMA,21/12/2012,10076713184,10104750741,20530909663,,,,,,,"4,392,331.87"
LIMA,11/12/2012,20539768833,20481456712,,,,,,,,"1,190,086.19"
LIMA,06/12/2012,20548212121,20546167241,20505885725,,,,,,,"7,389,979.61"
LIMA,29/11/2012,20517410641,20524890241,,,,,,,,"300,322.40"
LIMA,28/11/2012,20508619538,,,,,,,,,"1,067,763.20"
LIMA,27/11/2012,20546378536,20508703911,,,,,,,,"3,081,584.66"
LIMA,21/11/2012,20517093492,,,,,,,,,"472,810.88"
LIMA,09/11/2012,20508274298,,,,,,,,,"3,877,261.24"
LIMA,09/11/2012,20101218172,,,,,,,,,"3,593,446.11"
LIMA,07/11/2012,20545740452,,,,,,,,,"37,348,741.51"
LIMA,29/10/2012,20516434962,20519701015,,,,,,,,"1,472,775.64"
LIMA,29/10/2012,20507687084,,,,,,,,,"701,195.00"
LIMA,29/10/2012,20525064418,,,,,,,,,"124,177.09"
LIMA,25/10/2012,20365809179,10238833561,,,,,,,,"747,315.18"
LIMA,05/10/2012,20508619538,,,,,,,,,"3,541,639.84"
LIMA,27/09/2012,20505096721,20517230821,,,,,,,,"1,420,721.75"
LIMA,29/08/2012,20506451427,20524890241,,,,,,,,"655,918.39"
LIMA,13/08/2012,20478003154,20100470722,,,,,,,,"1,034,355.25"
LIMA,08/08/2012,20398613563,,,,,,,,,"1,503,070.94"
LIMA,07/08/2012,20536542231,,,,,,,,,"528,327.67"
LIMA,03/08/2012,20461112227,,,,,,,,,"484,033.16"
LIMA,03/08/2012,20421353647,,,,,,,,,"290,889.77"
LIMA,02/08/2012,20421353647,,,,,,,,,"481,707.62"
LIMA,30/07/2012,20514751430,10102838721,,,,,,,,"904,200.71"
LIMA,20/07/2012,20125814329,20123684886,,,,,,,,"2,141,843.93"
LIMA,17/07/2012,20534041978,20407842929,20164483895,,,,,,,"1,438,016.13"
LIMA,16/07/2012,20408105448,20530909663,,,,,,,,"1,396,541.08"
LIMA,10/07/2012,20506451427,,,,,,,,,"191,475.61"
LIMA,29/05/2012,20164483895,20469173756,10157044414,,,,,,,"3,454,215.49"
LIMA,25/05/2012,20517093492,,,,,,,,,"558,665.04"
LIMA,25/05/2012,20525437460,,,,,,,,,"543,768.35"
LIMA,24/05/2012,20534041978,20407842929,20164483895,,,,,,,"1,438,016.13"
LIMA,24/05/2012,20525051278,10157044414,,,,,,,,"2,337,770.82"
LIMA,24/05/2012,20516170299,20486130718,20486111501,,,,,,,"938,540.28"
LIMA,22/05/2012,20491857073,,,,,,,,,"363,662.41"
LIMA,16/05/2012,10061635624,20125398945,20534041978,,,,,,,"1,370,183.14"
LIMA,15/05/2012,20538767493,,,,,,,,,"74,196.51"
LIMA,02/05/2012,20514751430,,,,,,,,,"709,022.05"
LIMA,02/05/2012,20257427022,20515013149,,,,,,,,"824,129.93"
LIMA,18/04/2012,20415712767,,,,,,,,,"2,709,432.54"
LIMA,13/04/2012,20401843842,20486141914,,,,,,,,"904,200.71"
LIMA,12/04/2012,20486440075,,,,,,,,,"196,860.71"
LIMA,11/04/2012,20504709117,20507828087,,,,,,,,"1,054,783.35"
LIMA,03/04/2012,20321318241,20518943830,,,,,,,,"839,311.55"
LIMA,29/03/2012,20508703911,20503379521,,,,,,,,"3,453,019.65"
LIMA,27/03/2012,20332558456,,,,,,,,,"546,889.98"
LIMA,12/03/2012,20517230821,,,,,,,,,"671,395.00"
LIMA,15/02/2012,20519134188,,,,,,,,,"737,075.09"
LIMA,08/02/2012,20506003351,,,,,,,,,"852,158.31"
LIMA,03/02/2012,20517230821,20536444905,,,,,,,,"671,394.97"
LIMA,03/02/2012,20515130889,20378395152,20515055143,,,,,,,"5,240,610.94"
LIMA,24/01/2012,20535632449,,,,,,,,,"436,200.28"
LIMA,24/01/2012,20524890241,20506451427,,,,,,,,"678,820.87"
LIMA,11/03/2014,20257427022,20325976455,,,,,,,,"2,763,443.54"
LIMA,26/12/2013,20145769249,,,,,,,,,"1,037,359.93"
LIMA,20/12/2013,20506310360,20429414921,,,,,,,,"3,833,414.04"
LIMA,11/12/2013,20478003154,,,,,,,,,"795,016.31"
LIMA,10/12/2013,20494682703,,,,,,,,,"216,703.60"
LIMA,28/11/2013,20531455313,,,,,,,,,"294,976.17"
LIMA,21/11/2013,20517093492,,,,,,,,,"319,043.37"
LIMA,20/11/2013,20514025887,,,,,,,,,"769,150.26"
LIMA,18/11/2013,10157044414,20469173756,,,,,,,,"2,527,779.22"
LIMA,12/11/2013,20524890241,,,,,,,,,"235,585.25"
LIMA,07/11/2013,20504218130,,,,,,,,,"1,964,358.62"
LIMA,29/10/2013,20535573841,20508619538,,,,,,,,"456,483.96"
LIMA,23/10/2013,20530806341,20257427022,20472861582,,,,,,,"1,417,452.51"
LIMA,14/10/2013,20531455313,20524890241,,,,,,,,"152,351.94"
LIMA,02/10/2013,20508364289,,,,,,,,,"533,946.15"
LIMA,23/09/2013,20103921288,20550090075,20516434962,,,,,,,"3,833,414.04"
LIMA,17/09/2013,20508703911,,,,,,,,,"1,733,868.99"
LIMA,17/09/2013,20516966034,,,,,,,,,"630,778.95"
LIMA,27/08/2013,20507238018,,,,,,,,,"1,569,576.08"
LIMA,19/08/2013,20506886661,20517491111,,,,,,,,"1,417,452.51"
LIMA,09/08/2013,20521055953,,,,,,,,,"742,794.30"
LIMA,09/08/2013,20535573841,,,,,,,,,"306,539.88"
LIMA,18/07/2013,20506886661,,,,,,,,,"469,090.95"
LIMA,18/07/2013,20506886661,,,,,,,,,"375,521.38"
LIMA,18/07/2013,20535573841,,,,,,,,,"222,089.89"
LIMA,18/07/2013,20534119918,,,,,,,,,"540,051.25"
LIMA,12/07/2013,20552067321,20518478738,20261295246,,,,,,,"704,679.49"
LIMA,03/07/2013,20550934079,,,,,,,,,"610,851.13"
LIMA,01/07/2013,20517093492,,,,,,,,,"793,145.79"
LIMA,21/06/2013,20507828087,20504709117,,,,,,,,"1,058,325.21"
LIMA,21/06/2013,20407412592,20298240379,,,,,,,,"970,794.40"
LIMA,05/06/2013,20516966034,,,,,,,,,"55,715.55"
LIMA,30/05/2013,20178080106,,,,,,,,,"1,691,085.68"
LIMA,29/05/2013,20477255931,20539768833,,,,,,,,"271,124.66"
LIMA,29/05/2013,20539768833,20477255931,,,,,,,,"746,859.14"
LIMA,22/05/2013,20531408315,20365809179,,,,,,,,"1,090,782.27"
LIMA,22/05/2013,20144691173,,,,,,,,,"882,539.04"
LIMA,22/05/2013,20514751430,,,,,,,,,"444,560.69"
LIMA,14/05/2013,20481456712,,,,,,,,,"880,057.94"
LIMA,13/05/2013,20516966034,,,,,,,,,"630,778.95"
LIMA,07/05/2013,20355697151,20112357514,,,,,,,,"2,278,806.31"
LIMA,03/05/2013,20144691173,,,,,,,,,"1,575,755.72"
LIMA,03/05/2013,20507828087,20504709117,,,,,,,,"2,390,222.39"
LIMA,03/05/2013,20494682703,,,,,,,,,"291,214.80"
LIMA,08/04/2013,20517093492,,,,,,,,,"92,735.09"
LIMA,27/03/2013,20535965502,20503981298,,,,,,,,"3,051,239.88"
LIMA,27/03/2013,20387215426,,,,,,,,,"678,408.95"
LIMA,26/03/2013,20535632449,,,,,,,,,"629,264.22"
LIMA,25/03/2013,20542158787,,,,,,,,,"338,701.77"
LIMA,25/03/2013,20542158787,,,,,,,,,"390,690.77"
LIMA,21/03/2013,20458659321,20513835320,,,,,,,,"2,480,228.64"
LIMA,18/03/2013,20486130718,20516170299,,,,,,,,"909,270.10"
LIMA,13/03/2013,20458659321,20513835320,,,,,,,,"2,003,512.62"
LIMA,01/03/2013,20432730604,,,,,,,,,"2,083,499.89"
LIMA,01/03/2013,20220199968,,,,,,,,,"479,110.33"
LIMA,15/02/2013,20261295246,20571358329,,,,,,,,"490,166.01"
LIMA,28/08/2014,20127619965,20299660525,,,,,,,,"2,705,279.40"
LIMA,28/02/2014,20506003351,,,,,,,,,"992,813.19"
LIMA,21/02/2014,20531455313,,,,,,,,,"1,117,760.76"
LIMA,21/02/2014,20486554674,20393271044,,,,,,,,"1,280,483.43"
LIMA,21/02/2014,20549249681,,,,,,,,,"13,616,244.53"
LIMA,20/02/2014,20469173756,99000006081,10157044414,,,,,,,"14,521,215.08"
LIMA,04/12/2015,20100687543,,,,,,,,,"266,051.65"
LIMA,23/11/2015,20477886095,,,,,,,,,"2,730,963.08"
LIMA,19/11/2015,20517230821,,,,,,,,,"374,000.00"
LIMA,11/11/2015,20504709117,20504569358,,,,,,,,"1,227,944.83"
LIMA,30/10/2015,20571249970,10028352129,,,,,,,,"230,980.00"
LIMA,29/10/2015,20140404552,20339450197,,,,,,,,"3,997,180.69"
LIMA,29/10/2015,20506003351,,,,,,,,,"2,358,493.72"
LIMA,22/07/2015,20517093492,,,,,,,,,"933,673.82"
LIMA,22/07/2015,20514751430,,,,,,,,,"622,749.02"
LIMA,09/06/2015,20545134536,20526946473,20457396946,,,,,,,"1,001,413.56"
LIMA,01/04/2015,20110133091,20537169207,20536612972,,,,,,,"118,263,414.17"
LIMA,01/04/2015,20571493374,,,,,,,,,"740,879.63"
LIMA,25/03/2015,20488094484,20480123884,20392368427,20524758050,,,,,,"1,772,000.00"
LIMA,26/02/2015,20502397568,,,,,,,,,"1,130,500.21"
LIMA,25/02/2015,20392869809,10102838721,20514751430,,,,,,,"1,340,971.27"
LIMA,29/01/2015,10406947730,20538157156,,,,,,,,"866,301.30"
LIMA,02/12/2016,20509958875,20477886095,,,,,,,,"6,480,468.63"
LIMA,02/12/2016,20536444905,,,,,,,,,"801,710.93"
LIMA,14/11/2016,20215342345,,,,,,,,,"3,189,668.67"
LIMA,04/11/2016,20449141742,20518629451,,,,,,,,"3,938,681.35"
LIMA,04/11/2016,20491289750,20101218172,,,,,,,,"2,151,213.05"
LIMA,31/10/2016,20507828087,,,,,,,,,"613,176.39"
LIMA,31/10/2016,20512758968,,,,,,,,,"54,108.13"
LIMA,28/10/2016,10406947730,,,,,,,,,"652,258.62"
LIMA,28/10/2016,20531746717,,,,,,,,,"3,397,660.36"
LIMA,13/10/2016,20507828087,,,,,,,,,"2,134,197.05"
LIMA,07/10/2016,20502155637,,,,,,,,,"5,009,525.32"
LIMA,22/09/2016,20519685061,,,,,,,,,"925,124.57"
LIMA,26/08/2016,20557528939,,,,,,,,,"711,444.42"
LIMA,21/07/2016,10406947730,,,,,,,,,"442,940.03"
LIMA,30/06/2016,20452839688,20555616300,,,,,,,,"3,189,668.67"
LIMA,13/06/2016,20600483634,20542156148,,,,,,,,"406,165.66"
LIMA,02/05/2016,20477708821,20533956514,,,,,,,,"998,986.16"
LIMA,29/04/2016,20554027106,,,,,,,,,"402,141.34"
LIMA,29/04/2016,20536444905,,,,,,,,,"246,599.73"
LIMA,29/04/2016,20538157156,10406947730,,,,,,,,"1,585,164.87"
LIMA,23/03/2016,20205328662,,,,,,,,,"4,639,659.66"
LIMA,18/12/2017,20542181096,20539226607,20542048841,,,,,,,"1,720,732.78"
LIMA,17/11/2017,20530796443,,,,,,,,,"1,711,523.15"
LIMA,17/11/2017,20542048841,20539226607,20542181096,,,,,,,"1,720,732.78"
LIMA,17/11/2017,10406947730,,,,,,,,,"353,344.63"
LIMA,26/10/2017,20452562864,,,,,,,,,"1,661,798.37"
LIMA,24/10/2017,20534089407,20553613559,,,,,,,,"1,384,877.35"
LIMA,24/10/2017,20407423446,20600933257,,,,,,,,"1,318,643.06"
LIMA,13/10/2017,20171368368,20600184416,,,,,,,,"1,684,382.74"
LIMA,12/10/2017,20601770408,20445604616,20602226671,,,,,,,"1,060,308.61"
LIMA,12/10/2017,20407978588,20534013923,20530698433,20530954022,,,,,,"1,265,406.00"
LIMA,06/10/2017,20539746350,20600885376,,,,,,,,"812,011.98"
LIMA,06/10/2017,20515509861,,,,,,,,,"433,141.38"
LIMA,06/10/2017,20515509861,,,,,,,,,"314,612.24"
LIMA,06/10/2017,20407423446,,,,,,,,,"880,277.49"
LIMA,06/10/2017,20536444905,20295182467,,,,,,,,"984,659.68"
LIMA,29/09/2017,20546240852,,,,,,,,,"1,630,417.60"
LIMA,29/09/2017,20480589492,20542048841,20571249970,,,,,,,"1,651,305.09"
LIMA,28/09/2017,20534094079,,,,,,,,,"2,370,704.87"
LIMA,27/09/2017,20541253565,20514444341,20451445937,,,,,,,"1,958,329.69"
LIMA,19/09/2017,20446342879,10097300432,20445604616,,,,,,,"1,653,194.43"
LIMA,14/07/2017,20445700178,,,,,,,,,"1,661,716.05"
LIMA,14/07/2017,20363610936,20536076833,,,,,,,,"675,543.00"
LIMA,28/06/2017,20486822865,20487201457,20550634431,,,,,,,"1,199,825.30"
LIMA,28/06/2017,20600185226,,,,,,,,,"827,354.52"
LIMA,13/06/2017,20565589424,20491657902,10102838721,,,,,,,"1,831,978.38"
LIMA,13/06/2017,20546240852,,,,,,,,,"2,092,778.52"
LIMA,09/06/2017,20509958875,20477886095,20516419572,,,,,,,"15,943,017.32"
LIMA,21/04/2017,20600933257,20494633834,20534717068,,,,,,,"2,105,872.95"
LIMA,20/11/2018,20530592520,20488531299,,,,,,,,"1,759,227.67"
LIMA,10/10/2018,20546240852,20378808767,20516419572,20477886095,,,,,,"3,311,378.26"
LIMA,13/09/2018,20533922377,20488531299,,,,,,,,"1,610,566.45"
LIMA,12/09/2018,20536444905,,,,,,,,,"1,314,829.80"
LIMA,12/09/2018,20494375959,20601820049,,,,,,,,"463,458.45"
LIMA,06/09/2018,20552138288,10097515358,,,,,,,,"2,190,005.63"
LIMA,23/08/2018,20601897661,20533997971,20491281422,,,,,,,"1,940,863.29"
LIMA,25/06/2018,20477886095,20516419572,20509958875,,,,,,,"12,118,498.25"
LIMA,22/06/2018,20117245668,,,,,,,,,"1,158,130.79"
LIMA,12/06/2018,20534132850,20490197771,20517021319,20534161281,20600478428,,,,,"2,882,647.17"
LIMA,30/05/2018,20533922377,20542162547,,,,,,,,"1,071,220.00"
LIMA,25/05/2018,20516419572,20546240852,20509958875,,,,,,,"7,160,914.95"
LIMA,22/05/2018,20514103357,20508846780,20600230558,,,,,,,"1,598,905.01"
LIMA,21/05/2018,20295182467,20536444905,,,,,,,,"2,835,450.00"
LIMA,16/05/2018,20571516099,10098726701,,,,,,,,"2,602,607.23"
LIMA,08/05/2018,20407968604,20534084197,,,,,,,,"749,436.37"
LIMA,04/05/2018,20100073057,20536444905,,,,,,,,"1,714,403.06"
LIMA,31/12/2019,20557387421,,,,,,,,,"4,377,964.83"
LIMA,06/12/2019,20536444905,20601897661,,,,,,,,"812,754.94"
LIMA,07/11/2019,20545134536,,,,,,,,,"1,731,632.31"
LIMA,29/10/2019,20403336069,20536444905,,,,,,,,"1,551,690.82"
LIMA,28/10/2019,20510103450,,,,,,,,,"807,032.79"
LIMA,23/10/2019,20478157976,20534010151,,,,,,,,"2,815,357.79"
LIMA,22/10/2019,20445349322,20600362161,,,,,,,,"3,951,460.12"
LIMA,11/09/2019,20119423695,20545316561,,,,,,,,"2,282,448.87"
LIMA,26/08/2019,20509958875,,,,,,,,,"11,338,412.78"
LIMA,26/08/2019,20516419572,20509958875,,,,,,,,"16,292,806.09"
LIMA,23/08/2019,20600362161,,,,,,,,,"1,664,764.01"
LIMA,14/08/2019,20516419572,,,,,,,,,"6,792,655.91"
LIMA,13/08/2019,20266458089,20521715716,20601897661,,,,,,,"3,932,367.18"
LIMA,24/07/2019,20523071042,,,,,,,,,"955,438.44"
LIMA,23/07/2019,20536907930,,,,,,,,,"1,854,715.63"
LIMA,23/07/2019,20536907930,,,,,,,,,"1,546,204.59"
LIMA,27/06/2019,20452744890,20407423446,,,,,,,,"931,290.27"
LIMA,19/06/2019,20604753539,20508349301,,,,,,,,"1,464,960.41"
LIMA,19/06/2019,99000028831,20533765506,20603373945,,,,,,,"3,966,415.59"
LIMA,28/05/2019,20534142227,20549823565,,,,,,,,"11,256,954.44"
LIMA,22/05/2019,20549823565,,,,,,,,,"4,434,762.48"
LIMA,30/04/2019,20528299688,20121907608,,,,,,,,"2,362,930.65"
LIMA,23/04/2019,20530954022,,,,,,,,,"929,296.92"
LIMA,28/12/2020,20534144432,20408114943,20531048432,,,,,,,"5,803,422.47"
LIMA,28/12/2020,20542154366,20488351398,,,,,,,,"1,246,335.90"
LIMA,25/11/2020,20407423446,,,,,,,,,"879,090.85"
LIMA,24/11/2020,20523386469,,,,,,,,,"3,150,970.45"
LIMA,24/11/2020,20407917104,20445200019,,,,,,,,"3,816,106.44"
LIMA,19/11/2020,20554659242,,,,,,,,,"2,709,209.26"
LIMA,05/11/2020,20536444905,20403336069,,,,,,,,"433,456.97"
LIMA,05/10/2020,20541653156,20600362161,,,,,,,,"870,074.67"
LIMA,08/09/2020,20571505488,20494637074,20574662517,,,,,,,"17,877,308.85"
LIMA,22/05/2020,20602877095,20541517139,,,,,,,,"357,316.02"
LIMA,20/02/2020,20534010151,20260236611,,,,,,,,"507,934.58"
LIMA,01/03/2022,20534094079,,,,,,,,,"1,525,881.21"
LIMA,21/12/2021,20602076882,20600721179,,,,,,,,"4,369,691.94"
LIMA,29/10/2021,20607462403,20533990615,20541653156,,,,,,,"3,431,360.00"
LIMA,29/09/2021,20603550677,20407917104,20445200019,,,,,,,"8,630,713.19"
LIMA,10/09/2021,20534094079,,,,,,,,,"1,525,881.21"
LIMA,09/09/2021,20602076882,20600721179,,,,,,,,"4,369,691.94"
LIMA,21/06/2021,20600386981,20603550677,20408135517,,,,,,,"3,552,648.29"
LIMA,30/04/2021,20532064768,20231662244,,,,,,,,"1,580,777.11"
LIMA,25/03/2021,20407917104,20523386469,,,,,,,,"9,829,308.20"
LIMA,18/02/2021,20494682703,,,,,,,,,"889,609.10"
LIMA,24/11/2022,20556414123,,,,,,,,,"9,446,165.05"
LIMA,07/11/2022,20536704231,,,,,,,,,"2,357,557.19"
